replicate,mt_raw_mean_tv,y_raw_mean_tv,delta_y_minus_mt_raw,mt_noise_floor_subtracted_mean_tv,y_noise_floor_subtracted_mean_tv,delta_y_minus_mt_noise_floor_subtracted,mt_parametric_bias_corrected_mean_tv,y_parametric_bias_corrected_mean_tv,delta_y_minus_mt_parametric_bias_corrected
586,0.5937061945990517,0.5146851164708307,-0.07902107812822101,0.16598772506224715,0.17719106195255876,0.01120333689031161,0.3525057842161207,0.37849571882398053,0.02598993460785981
587,0.5682616820797638,0.5295610542034529,-0.0387006278763109,0.13219441847987948,0.1871697309519301,0.05497531247205062,0.3270612716968328,0.3933716565566027,0.06631038485976992
588,0.6063018363911221,0.520682376485948,-0.08561945990517417,0.1705910249832257,0.1604690010802301,-0.010122023902995603,0.3651014260081911,0.3844929788390977,0.0193915528309066
589,0.673813700918964,0.5799568365357839,-0.09385686438318008,0.22874490670683476,0.21974346113006601,-0.00900144557676874,0.43261329053603303,0.4437674388889337,0.011154148352900684
590,0.715969215969216,0.5781432522503952,-0.13782596371882083,0.27905161223327724,0.232378906456522,-0.046672705776755224,0.4747688055862849,0.44195385460354497,-0.032814950982739954
591,0.5890531426245712,0.631531993139136,0.04247885051456479,0.1491593484124419,0.27638556784679685,0.12722621943435494,0.34785273224164015,0.4953425954922858,0.14748986325064567
592,0.6208428826075885,0.6445165945165945,0.023673711909006023,0.17577408839545922,0.28430321911087664,0.10852913071541742,0.37964247222465747,0.5083271968697443,0.1286847246450868
593,0.5934252664897827,0.5310618113325486,-0.06236345515723407,0.15646576749280686,0.17884156737295762,0.02237579988015076,0.3522248561068516,0.3948724136856985,0.04264755757884686
594,0.4877739984882842,0.49692460317460313,0.009150604686318953,0.06444225973722824,0.16587114840380598,0.10142888866657775,0.24657358810535318,0.360735205527753,0.11416161742239983
595,0.7051247889336613,0.6537159308167713,-0.05140885811689,0.26005599472153207,0.2935025554110533,0.03344656068952123,0.46392437855073027,0.5175265331699209,0.053602154619190656
596,0.6617305912263894,0.6442560256425802,-0.01747456558380922,0.2166617970142603,0.2840426502368624,0.06738085322260212,0.42053018084345856,0.5080666279957301,0.08753644715227155
597,0.5738628784847272,0.49111088879996434,-0.08275198968476283,0.14289765570116936,0.13563849311947,-0.007259162581699369,0.33266246810179617,0.3549214911531143,0.022259023051318105
598,0.659539270253556,0.6136054421768709,-0.04593382807668511,0.21447047604142666,0.2571417266350985,0.04267125059367183,0.4183388598706249,0.47741604453002057,0.059077184659395654
599,0.5866003075871496,0.5439362746693573,-0.042664032917792305,0.14849222766073472,0.18725923713212023,0.038767009471385505,0.34539989720421865,0.40774687702250717,0.06234697981828852
600,0.5460741681042433,0.5199448838546583,-0.02612928424958494,0.1317549443415059,0.16560010201076708,0.03384515766926119,0.3048737577213122,0.3837554862078081,0.07888172848649588
601,0.572295918367347,0.6216156462585033,0.04931972789115635,0.1806164098695034,0.2614022708527855,0.08078586098328211,0.35621294389101166,0.4854262486116533,0.12921330472064163
602,0.5809829633607829,0.5819330692803436,0.0009501059195606842,0.15137009422921216,0.2217196938746258,0.07034959964541365,0.33978255297785187,0.44574367163349354,0.10596111865564167
603,0.636421521438943,0.5962578281829154,-0.040163693256027644,0.20800731906354844,0.23604445277719746,0.02803713371364902,0.39522111105601204,0.4600684305360651,0.06484731948005307
604,0.6298738921698105,0.603931810819566,-0.02594208135024445,0.19812624722508052,0.26041650059596494,0.062290253370884424,0.38867348178687955,0.4677424131727158,0.07906893138583626
605,0.6368256906999142,0.5699236732039528,-0.06690201749596147,0.191756896487785,0.20971029779823486,0.017953401310449868,0.39562528031698324,0.4337342755571025,0.03810899524011924
606,0.586069259081932,0.5047254141148151,-0.08134384496711689,0.14100046486980264,0.1514034308492866,0.010402965979483952,0.3448688486990009,0.3685360164679648,0.02366716776896388
607,0.6358639908291476,0.5280517972155604,-0.10781219361358718,0.19384429293736466,0.18310945355587419,-0.010734839381490474,0.3946635804462166,0.39186239956871016,-0.002801180877506415
608,0.616591080876795,0.5331845238095237,-0.08340655706727129,0.17469168292316928,0.1886248265417278,0.013933143618558519,0.37539067049386404,0.39699512616267363,0.021604455668809586
609,0.6602708090457636,0.6089408171985305,-0.05132999184723308,0.2152020148336344,0.2491771739356697,0.0339751591020353,0.41907039866283263,0.4727514195516802,0.053681020888847575
610,0.581007495590829,0.5646715167548502,-0.016335978835978815,0.17484386010885838,0.20445814134913226,0.029614281240273876,0.35044039413036654,0.428482119108,0.07804172497763345
611,0.6189359076964118,0.5930122048819528,-0.025923702814458993,0.17844687538904452,0.23558477051931884,0.05713789513027431,0.3777354973134809,0.4568228072351026,0.07908730992162172
612,0.6617542608441226,0.5657824957940165,-0.09597176505010607,0.2166854666319933,0.2055691203882987,-0.01111634624369462,0.4205538504611916,0.4295930981471664,0.009039247685974805
613,0.5976031206133248,0.508225893532016,-0.0893772270813088,0.17370258887285075,0.1568211579314265,-0.016881430941424247,0.35640271023039366,0.3720364958851658,0.015633785654772137
614,0.6039475313935098,0.5795330036776615,-0.02441452771584829,0.1631819202879565,0.2193196282719437,0.056137707983987206,0.3627471210105787,0.4433436060308114,0.0805964850202327
615,0.61691006407417,0.5577164962094677,-0.05919356786470231,0.19516767341621602,0.20459289092976368,0.009425217513547662,0.375709653691239,0.42152709856261755,0.045817444871378565
616,0.6112803862803863,0.4771615289472432,-0.1341188573331431,0.166211592068257,0.1357487080710295,-0.03046288399722749,0.3700799758974552,0.34097213130039306,-0.02910784459706217
617,0.6454590548340547,0.5257872088229231,-0.11967184601113168,0.2341366891933541,0.16631112833517245,-0.06782556085818164,0.40973322321486233,0.3895978111760729,-0.020135412038789435
618,0.584293856536393,0.5424626293139617,-0.041831227222431266,0.1577242381484396,0.18405874719273715,0.026334509044297544,0.34309344615346216,0.40627323166711155,0.06317978551364939
619,0.5902494331065758,0.6599947671376241,0.06974533403104821,0.160710213711553,0.2997813917319064,0.13907117802035338,0.34904902272364496,0.523805369490774,0.1747563467671291
620,0.5348079475692716,0.6019753124827165,0.06716736491344488,0.08973915335714233,0.24176193707699875,0.15202278371985642,0.2936075371863406,0.46578591483586645,0.17217837764952587
621,0.5744044176375003,0.5430549817767863,-0.031349435860713926,0.14343919485394246,0.18305324327583036,0.0396140484218879,0.3332040072545693,0.4068655841299362,0.0736615768753669
622,0.618377906718243,0.5589810671743446,-0.059396839543898405,0.1733091125061136,0.20040696202218264,0.027097849516069028,0.3771774963353118,0.42279166952749436,0.04561417319218258
623,0.6099388932638783,0.5506134662599633,-0.059325427003914966,0.16487009905174893,0.19040009085424542,0.025529991802496488,0.36873848288094724,0.41442406861311315,0.04568558573216591
624,0.5897219035141967,0.5598550285345398,-0.0298668749796569,0.15875668073063887,0.2135025285316147,0.05474584780097583,0.34852149313126574,0.42366563088768966,0.07514413775642392
625,0.5880443533075111,0.6073956536362551,0.019351300328743992,0.16176277833395453,0.2471822782305373,0.08541949989658276,0.3468439429245801,0.47120625598940497,0.12436231306482487
626,0.5393722873764891,0.5490707821590175,0.009698494782528377,0.1333735130056296,0.1888574067532996,0.05548389374766999,0.298171876993558,0.4128813845121674,0.11470950751860937
627,0.6454152494331067,0.5509708049886621,-0.09444444444444455,0.2003464552209773,0.19075742958294434,-0.00958902563803296,0.4042148390501756,0.41478140734181196,0.01056656829163638
628,0.5911226567921855,0.5658240349279808,-0.025298621864204618,0.1482526721038657,0.20835962925508364,0.06010695715121794,0.34992224640925446,0.42963463728113066,0.0797123908718762
629,0.6143701123611838,0.43114806820163964,-0.18322204415954413,0.19769060386334017,0.10863738189720332,-0.08905322196613685,0.3732871378848484,0.29495867055478947,-0.07832846733005894
630,0.5962229239014952,0.6508598213955358,0.05463689749404055,0.15615304563453206,0.2906464459898178,0.13449340035528576,0.35502251351856423,0.5146704237486855,0.15964791023012131
631,0.5353421710564568,0.5932416128844701,0.05789944182801332,0.10770446480729041,0.2332268187916192,0.12552235398432876,0.29414176067352577,0.4570522152376199,0.16291045456409414
632,0.5858299156644104,0.6583984516258036,0.07256853596139312,0.14076112145228115,0.2981850762200858,0.15742395476780463,0.34462950528147934,0.5222090539789533,0.177579548697474
633,0.6728405037228568,0.5318998539586774,-0.1409406497641793,0.22777170951072742,0.18455293068936976,-0.04321877882135766,0.4316400933399257,0.39571045631182733,-0.03592963702809837
634,0.6013321995464852,0.6115889212827987,0.010256721736313534,0.1663987227946734,0.251375545877081,0.08497682308240759,0.36013178916355415,0.4753995236359487,0.11526773447239452
635,0.556764723907581,0.5735892014463442,0.01682447753876315,0.12932662933641925,0.21337582604062647,0.08404919670420721,0.31556431352465003,0.4373998037994941,0.12183549027484408
636,0.522941674727389,0.5266211962640533,0.0036795215366643985,0.10201733346310549,0.1813042272297419,0.07928689376663642,0.28174126434445795,0.3904317986172032,0.10869053427274522
637,0.5629536677469008,0.47312477622627996,-0.08982889152062085,0.1339554172800474,0.15399295121849904,0.020037533938451646,0.3217532573639698,0.33693537857942973,0.01518212121545992
638,0.6587770168127312,0.5608735010520725,-0.0979035157606587,0.21370822260060177,0.20066012564635458,-0.01304809695424719,0.41757660642980005,0.4246841034052222,0.007107496975422178
639,0.5838451836963741,0.5501339214136833,-0.033711262282690724,0.14457410979964377,0.18992054600796546,0.04534643620832168,0.34264477331344306,0.4139445237668332,0.07129975045339015
640,0.575310408716332,0.641227984172235,0.06591757545590304,0.13677371948255776,0.28101460876651724,0.14424088928395948,0.33410999833340105,0.5050385865253848,0.17092858819198375
641,0.6873014387941411,0.6655764870050584,-0.021724951789082625,0.25192131521693245,0.30536311159934065,0.0534417963824082,0.44610102841121,0.5293870893582083,0.08328606094699831
642,0.6273693492991738,0.5154922690323692,-0.11187708026680454,0.1823005550870446,0.15839005475777054,-0.023910500329274054,0.38616893891624277,0.37930287138551905,-0.0068660675307237184
643,0.5708075642180991,0.5710974904867097,0.00028992626861057413,0.1293686296998474,0.21199697689238298,0.08262834719253559,0.3296071538351681,0.4349080928398594,0.10530093900469129
644,0.6650786391111468,0.5178478169577241,-0.14723082215342276,0.22000984489901754,0.17612462111665508,-0.043885223782362454,0.4238782287282158,0.38165841931087396,-0.042219809417341825
645,0.5808743755505069,0.6213379049226432,0.040463529372136264,0.13580558133837758,0.26112452951692533,0.12531894817854775,0.33967396516757586,0.485148507275793,0.14547454210821714
646,0.5264577175899599,0.6601373882886489,0.13367967069868902,0.08138892337783066,0.30194298046996576,0.2205540570921351,0.2852573072070289,0.5239479906417986,0.23869068343476973
647,0.5823237231400497,0.5378564750879467,-0.044467248052103,0.14115441872383877,0.1854114541000193,0.04425703537618053,0.34112331275711866,0.4016670774410964,0.06054376468397776
648,0.664268688704779,0.6441608412473074,-0.020107847457471517,0.2422320373497925,0.28394746584158953,0.04171542849179702,0.4230682783218479,0.5079714436004572,0.0849031652786093
649,0.5665249433106576,0.6014739229024944,0.03494897959183674,0.1395279744953537,0.24126054749677642,0.10173257300142272,0.32532453292772656,0.46528452525564407,0.1399599923279175
650,0.5334322340324742,0.5835535646159896,0.05012133058351542,0.1184929404817205,0.22334018921027174,0.10484724872855124,0.29234925955613883,0.4473641669691394,0.15501490741300056
651,0.6331269292923428,0.5142944958922403,-0.11883243340010252,0.18805813508021352,0.15408112048652245,-0.03397701459369107,0.3919265189094118,0.37810509824539007,-0.013821420664021755
652,0.654906050739384,0.5636031406864739,-0.09130291005291014,0.20983725652725482,0.21913555051792796,0.00929829399067314,0.413705640356453,0.4274137430396238,0.013708102683170797
653,0.601056613121439,0.5995704980556816,-0.001486115065757354,0.1629485331950241,0.26075714694539626,0.09780861375037217,0.35985620273850805,0.46338110040883146,0.10352489767032341
654,0.6010926592859366,0.6115470262178945,0.010454366931957892,0.1560238650738073,0.2513336508121767,0.09530978573836937,0.3598922489030056,0.47535762857104435,0.11546537966803877
655,0.6016705751944584,0.5231909483623327,-0.07847962683212573,0.16773345306025123,0.17071141649402982,0.0029779634337785965,0.3604701648115274,0.3870015507154826,0.026531385903955207
656,0.5781365071281037,0.4964527225031427,-0.08168378462496101,0.14638024718725878,0.17482090760041386,0.028440660413155072,0.3369360967451727,0.3602633248562924,0.023327228111119702
657,0.5703992552732048,0.5253355421422647,-0.04506371313094004,0.12644701950263398,0.1783059999668088,0.05185898046417481,0.3291988448902738,0.3891461444954147,0.05994729960514089
658,0.7094185226538168,0.5548470203932389,-0.15457150226057792,0.2643497284416875,0.19463364498752098,-0.06971608345416655,0.4682181122708857,0.4186576227463887,-0.04956048952449704
659,0.6186194401078983,0.6110867999074605,-0.007532640200437757,0.19090097057109365,0.2508734245017427,0.05997245393064907,0.3774190297249672,0.47489740226061045,0.09747837253564323
660,0.49690765088086514,0.5118428942089657,0.014935243328100534,0.06911604811155232,0.16201742422182552,0.0929013761102732,0.2557072404979341,0.3756534965621155,0.11994625606418141
661,0.6870135933161142,0.5883201007675797,-0.09869349254853454,0.25194010754554347,0.22810672536186186,-0.023833382183681612,0.4458131829331832,0.4521307031207295,0.006317520187546277
662,0.5197786849987204,0.5827772177451523,0.06299853274643197,0.09318581174428839,0.22318067012317958,0.1299948583788912,0.2785782746157894,0.4465878200983021,0.16800954548251273
663,0.539328231292517,0.5177862811791384,-0.02154195011337856,0.10468316657218442,0.1597919533924681,0.05510878682028368,0.298127820909586,0.38159688353228816,0.08346906262270215
664,0.6188419812369392,0.488693493270324,-0.1301484879666152,0.1788064636688008,0.12848011786460609,-0.050326345804194705,0.37764157085400823,0.3525040956234738,-0.025137475230534445
665,0.5873177261335156,0.5712728791676162,-0.016044846965899473,0.16394462095457538,0.21105950376189817,0.04711488280732279,0.34611731575058463,0.4350834815207659,0.0889661657701813
666,0.5478978978978979,0.479378868664583,-0.06851902923331488,0.10282910368576863,0.14038890595727782,0.03755980227150919,0.3066974875149669,0.34318947101773284,0.036491983502765946
667,0.5896748093176666,0.4865191025905311,-0.10315570672713548,0.15403795954998165,0.14455294940703553,-0.009485010142946115,0.3484743989347354,0.350329704943681,0.0018553060089455675
668,0.5517472208194549,0.5205834471409122,-0.031163773678542728,0.1207819980358971,0.16120791392998737,0.04042591589409027,0.31054681043652393,0.38439404949406203,0.0738472390575381
669,0.5726379440665156,0.5771730914588058,0.0045351473922902175,0.13970923252634387,0.2169597160530879,0.07725048352674402,0.3314375336835845,0.44098369381195557,0.1095461601283711
670,0.5994307445200303,0.49553571428571425,-0.10389503023431607,0.15953695030790094,0.14321032073940682,-0.016326629568494122,0.3582303341370992,0.35934631663886407,0.0011159825017648672
671,0.6267442874585731,0.4846935868364439,-0.1420507006221292,0.18353416671583167,0.12987311859359124,-0.05366104812224043,0.38554387707564214,0.3485041891895938,-0.037039687886048334
672,0.5725722359650931,0.5933527451384594,0.02078050917336627,0.1421644987515208,0.23313936973274155,0.09097487098122076,0.3313718255821621,0.45716334749160925,0.12579152190944715
673,0.5728138263852548,0.5859948252805395,0.013180998895284679,0.12774503217312566,0.24216180555555553,0.11441677338242986,0.33161341600232397,0.4498054276336893,0.11819201163136533
674,0.6258292963650106,0.5710447373393802,-0.0547845590256304,0.18642079375942297,0.2108313619336623,0.02441056817423934,0.3846288859820796,0.43485533969252993,0.050226453710450314
675,0.6298168609549083,0.5057292434517667,-0.12408761750314157,0.1857561818221441,0.16435832836350914,-0.021397853458634958,0.38861645057197725,0.3695398458049165,-0.019076604767060745
676,0.6113856044174367,0.6777666677123199,0.06638106329488314,0.1663168102053075,0.3175532923066021,0.15123648210129462,0.3701851940345057,0.5415772700654697,0.171392076030964
677,0.6467166563595136,0.5457263550581523,-0.10099030130136133,0.22873844656296863,0.2075002544548285,-0.021238192108140125,0.4055162459765825,0.4095369574113021,0.004020711434719604
678,0.5683244160558135,0.5517095751021082,-0.016614840953705357,0.1428916400141103,0.19149619969639028,0.048604559682279974,0.3271240056728825,0.41552017745525793,0.08839617178237541
679,0.535508459794174,0.5577601410934745,0.02225168129930044,0.10614813449738868,0.19754676568775656,0.09139863119036788,0.29430804941124306,0.42157074344662426,0.1272626940353812
680,0.5690339487684412,0.49773880959266303,-0.07129513917577812,0.17680033901471068,0.15525724882913128,-0.0215430901855794,0.3442775049043508,0.36154941194581275,0.017271907041461976
681,0.542298876072168,0.5307938217362681,-0.011505054335899878,0.09723008186003868,0.17058044633055028,0.0733503644705116,0.301098465689237,0.394604424089418,0.093505958400181
682,0.608328190861204,0.5303526172373713,-0.07797557362383278,0.16325939664907474,0.2316559504198505,0.06839655377077575,0.367127780478273,0.4092836592733667,0.04215587879509369
683,0.573327698304202,0.6366312154845988,0.06330351718039673,0.1310842800319224,0.27641784007888104,0.14533356004695863,0.33212728792127105,0.5004418178377489,0.16831452991647783
684,0.6393183536040679,0.6335549371263657,-0.005763416477702177,0.19424955939193853,0.27334156172064783,0.0790920023287093,0.3981179432211368,0.4973655394795155,0.0992475962583787
685,0.6117018398268399,0.6278666769738199,0.016164837146980027,0.16663304561471054,0.26765330156810196,0.10102025595339142,0.37050142944390885,0.4916772793269696,0.12117584988306074
686,0.5905566030760131,0.5352160973084887,-0.05534050576752436,0.14768661838769326,0.17787596319928942,0.030189344811596158,0.34935619269308205,0.3990266996616385,0.04967050696855646
687,0.5863480128893662,0.5525607124570258,-0.03378730043234046,0.16431136153437984,0.19234733705130796,0.02803597551692813,0.3451476025064352,0.4163713148101756,0.07122371230374036
688,0.6125986482189489,0.4959851551956814,-0.11661349302326751,0.16752985400681972,0.14485532588782865,-0.022674528118991066,0.371398237836018,0.3597957575488313,-0.01160248028718669
689,0.6341965574108431,0.5768072779350975,-0.05738927947574568,0.18912776319871383,0.21659390252937966,0.02746613933066583,0.39299614702791213,0.44061788028824733,0.0476217332603352
690,0.5922524629841703,0.5665619804121547,-0.02569048257201567,0.16500003254715476,0.20716754897426787,0.04216751642711311,0.35105205260123934,0.43037258276530455,0.0793205301640652
691,0.5340851113172541,0.5670789527932385,0.03299384147598439,0.12484313352613775,0.21812166224570634,0.09327852871956858,0.2964254135628147,0.4308895551463883,0.13446414158357362
692,0.531800008679708,0.5417752308259827,0.009975222146274665,0.10083478589615011,0.19196275729616677,0.09112797140001666,0.29059959829677695,0.4055858331791326,0.11498623488235565
693,0.6030470521541951,0.5003852298495156,-0.10266182230467946,0.1593696702797281,0.15544288618982946,-0.003926784089898633,0.36184664177126397,0.3641958322026655,0.0023491904314015266
694,0.5423377149341447,0.4557545930725637,-0.08658312186158101,0.0972689207220155,0.11812511058029143,0.020856189858275934,0.30113730455121374,0.3195651954257136,0.018427890874499864
695,0.6054173979173979,0.6658696730125302,0.06045227509513229,0.19230931799098291,0.30565629760681234,0.11334697961582943,0.36790585201249115,0.5296802753656801,0.16177442335318892
696,0.6318194371765801,0.5176456480027909,-0.11417378917378918,0.18675064296445074,0.16535129465033874,-0.021399348314112,0.39061902679364896,0.3814562503559407,-0.009162776437708242
697,0.6532004029682048,0.574234298982751,-0.07896610398545378,0.20813160875607556,0.21402092357703315,0.005889314820957586,0.41199999258527376,0.4380449013359008,0.026044908750627038
698,0.528822848583878,0.5914283769063181,0.06260552832244015,0.11272982818127253,0.23121500150060023,0.1184851733193277,0.28762243820094696,0.4552389792594679,0.16761654105852092
699,0.6628185073563225,0.6220579140747207,-0.040760593281601865,0.21774971314419322,0.26184453866900287,0.044094825524809644,0.4216180969733915,0.4858685164278706,0.06425041945447912
700,0.6407764541223188,0.5816428245939526,-0.059133629528366205,0.206988853519212,0.23261239964114303,0.025623546121931018,0.3995760437393877,0.4454534269471023,0.04587738320771462
701,0.6086582935322431,0.5740385967276723,-0.034619696804570776,0.16450625756187207,0.22781388479150033,0.06330762722962827,0.3674578831493121,0.43784919908082226,0.07039131593151016
702,0.567417803401785,0.5296629254295158,-0.037754877972269285,0.1270654146129362,0.16944955002379794,0.04238413541086175,0.32621739301885405,0.39347352778266564,0.06725613476381159
703,0.5890634600901647,0.5697478111724935,-0.019315648917671235,0.15901096166558126,0.20953443576677572,0.050523474101194454,0.34786304970723375,0.43355841352564334,0.08569536381840959
704,0.6073916746185654,0.6042922297123977,-0.0030994449061676477,0.16232288040643608,0.2440788543066799,0.0817559739002438,0.3661912642356343,0.46810283206554765,0.10191156782991334
705,0.6216438532228006,0.5463284279073752,-0.07531542531542534,0.1765750590106713,0.1861150525016574,0.00953999349098611,0.3804434428398696,0.41013903026052506,0.029695587420655478
706,0.6348578859448424,0.5411877659160268,-0.09367012002881558,0.19131498299724572,0.18989979553101288,-0.0014151874662328423,0.39365747556191144,0.4049983682691766,0.011340892707265182
707,0.6169034280378819,0.5947929171668668,-0.02211051087101512,0.17457886001622877,0.24276736914210129,0.06818850912587252,0.37570301765495084,0.45860351952001654,0.0829005018650657
708,0.6137993733365548,0.536549452900544,-0.07724992043601075,0.17489764261648896,0.19485218451069627,0.01995454189420731,0.37259896295362377,0.40036005525369384,0.027761092300070067
709,0.6423322576894005,0.6627183993255421,0.020386141636141608,0.21833186549192327,0.3025050239198243,0.08417315842790105,0.4011318473064695,0.526529001678692,0.12539715437222249
710,0.6440759637188208,0.5271799628942486,-0.11689600082457219,0.19900716950669156,0.17266429930052826,-0.0263428702061633,0.40287555333588987,0.39099056524739834,-0.011884988088491533
711,0.6265718408575552,0.5417388167388166,-0.08483302411873861,0.21465423712161633,0.18152544133309886,-0.03312879578851746,0.39025077114312456,0.4055494190919665,0.015298647948841948
712,0.6564277370399819,0.553738797106144,-0.10268893993383787,0.22591774333290315,0.19352542170042625,-0.032392321632476906,0.4152273266570509,0.41754939945929387,0.002322072802242947
713,0.607142857142857,0.5523242630385488,-0.05481859410430823,0.16207406293072785,0.19621957999866615,0.03414551706793831,0.3659424467599261,0.4161348653916986,0.050192418631772484
714,0.613190810512239,0.5560811130007558,-0.057109697511483204,0.17882422718446353,0.20202183481726022,0.023197607632796685,0.3719904001293081,0.4198917153539057,0.04790131522459756
715,0.5504754852499214,0.5598587920016491,0.009383306751727716,0.12159740764261583,0.19964541659593132,0.0780480089533155,0.30927507486699035,0.423669394354799,0.11439431948780865
716,0.6225555878917223,0.5669542564500548,-0.055601331441667456,0.18065618993809648,0.20674088104433694,0.026084691106240454,0.3813551775087913,0.43076485880320464,0.049409681294413366
717,0.5487508832035229,0.6105360018403497,0.061785118636826786,0.14188081828745994,0.2503226264346318,0.10844180814717189,0.30755047282059195,0.4743466041934995,0.16679613137290755
718,0.5630353710447238,0.5668903009071266,0.0038549298624027672,0.11796657683259441,0.20939834740350285,0.09143177057090844,0.3218349606617927,0.4307009032602764,0.1088659425984837
719,0.5866005026719312,0.535871337657052,-0.05072916501487923,0.15044299814234163,0.1756579622513341,0.02521496410899246,0.34540009228900015,0.3996819400102018,0.05428184772120165
720,0.6151822850352262,0.5221603793032364,-0.09302190573198976,0.17200737687751871,0.16746145301049714,-0.004545923867021573,0.37398187465229515,0.3859709816563863,0.01198910700409117
721,0.6085308174168123,0.5709989530326663,-0.03753186438414591,0.16346202320468292,0.21078557762694855,0.04732355442226563,0.36733040703388115,0.43480955538581617,0.06747914835193503
722,0.5922697782816831,0.48516686135733755,-0.10710291692434559,0.14722097241674456,0.12495348595161967,-0.022267486465124886,0.3510693678987521,0.3489774637104874,-0.002091904188264715
723,0.5827942916296953,0.5716677758059746,-0.011126515823720706,0.1518290688461375,0.22227839304079117,0.07044932419465366,0.3415938812467643,0.4354783781591244,0.09388449691236006
724,0.6206392106591133,0.6098827360658409,-0.010756474593272447,0.17557041644698407,0.24966936066012302,0.07409894421313895,0.37943880027618226,0.4736933384189907,0.09425453814280843
725,0.6425418410666858,0.6383024828288804,-0.004239358237805413,0.1974730468545565,0.2780891074231625,0.08061606056860601,0.4013414306837548,0.5021130851820301,0.10077165449827535
726,0.5528685628840908,0.6195845246311086,0.06671596174701777,0.11530764140438783,0.27109182358208983,0.155784182177702,0.31166815250115976,0.48339512698425835,0.1717269744830986
727,0.5479374019676982,0.5529916645020581,0.00505426253435981,0.11485387016608876,0.19277828909634023,0.07792441893025147,0.30673699158476725,0.4168022668552079,0.11006527527044063
728,0.5287341900322883,0.571536185324332,0.04280199529204376,0.12157849105825416,0.21132280991861427,0.0897443188603601,0.2971750250797624,0.43534678767748203,0.13817176259771963
729,0.5712843778703706,0.5532766235057947,-0.018007754364575912,0.12750765894004484,0.19306324810007677,0.06555558916003193,0.33008396748743957,0.4170872258589444,0.08700325837150485
730,0.667629549772407,0.6205417383988813,-0.04708781137352569,0.22256075556027768,0.26032836299316336,0.03776760743288568,0.42642913938947585,0.484352340752031,0.05792320136255513
731,0.6544551595890881,0.5967614065828352,-0.0576937530062529,0.21696690109124459,0.23654803117711734,0.019581130085872755,0.41325474920615707,0.460572008935985,0.04731725972982792
732,0.5316170429524466,0.48557625948930294,-0.046040783463143664,0.09445552717947081,0.15497253686136286,0.06051700968189205,0.2904166325695156,0.3493868618424528,0.058970229272937214
733,0.6731371252204585,0.5379298941798942,-0.1352072310405643,0.22806833100832927,0.17771651877417635,-0.050351812234152915,0.43193671483752755,0.40174049653304394,-0.030196218304483602
734,0.5874206538802812,0.5552160552069212,-0.03220459867336001,0.15714651719058123,0.19911007275838613,0.0419635555678049,0.34622024349735014,0.4190266575600709,0.07280641406272076
735,0.5566518220536077,0.5609066479155764,0.004254825861968681,0.12818256538726605,0.20069327250985863,0.07251070712259258,0.3154514116706767,0.42471725026872625,0.10926583859804956
736,0.6106481204407472,0.5302106815355663,-0.08043743890518096,0.1796313085518502,0.17753732213625104,-0.0020939864155991583,0.3694477100578161,0.39402128388871616,0.02457357383090003
737,0.6389399092970522,0.5174300831443688,-0.12150982615268346,0.19530581746587528,0.15721670773865098,-0.03808910972722429,0.39773949891412114,0.38124068549751866,-0.016498813416602476
738,0.6151649994817696,0.550653855001681,-0.06451114448008866,0.17824739574583082,0.1976023070025111,0.01935491125668029,0.37396458909883856,0.4144644573548309,0.04049986825599233
739,0.7396144836523125,0.5194666861960094,-0.22014779745630308,0.3012705703925643,0.15945914312322484,-0.14181142726933943,0.49841407326938164,0.3832772885491593,-0.11513678472022232
740,0.6037078467750737,0.4880624977263632,-0.11564534904871054,0.15863905256294436,0.1566992002305973,-0.0019398523323470585,0.3625074363921426,0.35187310007951306,-0.010634336312629555
741,0.5270587401627317,0.5176351790716287,-0.009423561091102983,0.12689896805944598,0.17147697798563868,0.04457800992619271,0.2858583297798007,0.38144578142477853,0.09558745164497784
742,0.5883841155509824,0.5055231616456106,-0.08286095390537174,0.143315321338853,0.17453173692492868,0.031216415586075685,0.34718370516805125,0.3693337639987605,0.02215005883070925
743,0.6379079837063031,0.5416839812848215,-0.09622400242148155,0.1928391894941737,0.20457021110580983,0.011731021611636139,0.396707573323372,0.40549458363797136,0.008787010314599386
744,0.5749095597835093,0.648924317201628,0.07401475741811869,0.1439443369999515,0.2887109417959102,0.14476660479595874,0.33370914940057833,0.5127349195547779,0.17902577015419957
745,0.646545497691677,0.6299913587704286,-0.016554138921248462,0.20792721368362946,0.26977798336471065,0.06185076968108119,0.40534508730874613,0.49380196112357844,0.0884568738148323
746,0.5692899532185246,0.5960666023166024,0.026776649098077754,0.15022949233972868,0.24036744926649337,0.09013795692676468,0.3280895428355936,0.4598772046697522,0.13178766183415858
747,0.6402319902319903,0.5960189364207221,-0.044213053811268166,0.1964193269722419,0.2358055610150043,0.0393862340427624,0.39903157984905924,0.45982953877387206,0.06079795892481282
748,0.6472436624222339,0.6260869091226233,-0.02115675329961053,0.2021748682101046,0.2658735337169056,0.06369866550680098,0.4060432520393028,0.4898975114757733,0.08385425943647051
749,0.5555808862006341,0.5785110197925324,0.022930133591898327,0.11747280627421909,0.21829764438681457,0.10082483811259547,0.31438047581770306,0.4423216221456822,0.12794114632797915
750,0.6736819727891156,0.5115684256794505,-0.16211354710966508,0.22861317857698632,0.16270978661271268,-0.06590339196427364,0.43248156240618457,0.3753790280326003,-0.05710253437358426
